start: 1409838761289.592
CPU exe9 end: 1409838762697.692
CPU comm9 start: 1409838762697.793
CPU exe2 end: 1409838762703.028
CPU comm2 start: 1409838762703.134
CPU comm4 end: 1409838762720.036
GPU exe end: 1409838762732.306
GPU memcp start: 1409838762733.361
GPU memcp end: 1409838762733.901
GPU comm2 start: 1409838762733.963
CPU comm6 end: 1409838762743.349
CPU exe0 end: 1409838762758.517
CPU comm0 start: 1409838762758.609
CPU comm7 end: 1409838762765.483
CPU comm3 end: 1409838762787.267
CPU comm5 end: 1409838762810.908
CPU comm1 end: 1409838762834.585
CPU comm8 end: 1409838762855.52
CPU comm9 end: 1409838762876.288
CPU comm2 end: 1409838762897.139
GPU comm2 end: 1409838762897.565
GPU comm1 start: 1409838762921.4
GPU comm1 end: 1409838762922.524
GPU exe start: 1409838762922.617
CPU comm0 end: 1409838762940.085
CPU comm0 start: 1409838762940.443
CPU comm1 start: 1409838762940.539
CPU comm2 start: 1409838762940.63
CPU comm1 end: 1409838762940.769
CPU exe1 start: 1409838762940.792
CPU comm3 start: 1409838762940.826
CPU comm4 start: 1409838762940.928
CPU comm3 end: 1409838762941.066
CPU exe3 start: 1409838762941.155
CPU comm5 start: 1409838762941.085
CPU comm6 start: 1409838762941.508
CPU comm4 end: 1409838762941.202
CPU exe4 start: 1409838762941.712
CPU comm0 end: 1409838762940.658
CPU exe0 start: 1409838762941.902
CPU comm5 end: 1409838762941.648
CPU exe5 start: 1409838762942.071
CPU comm2 end: 1409838762940.953
CPU exe2 start: 1409838762942.285
CPU comm6 end: 1409838762941.765
CPU exe6 start: 1409838762942.493
CPU comm7 start: 1409838762941.634
CPU comm8 start: 1409838762942.586
CPU comm9 start: 1409838762942.703
CPU comm8 end: 1409838762942.816
CPU comm7 end: 1409838762942.717
CPU exe7 start: 1409838762942.883
CPU comm9 end: 1409838762942.916
CPU exe9 start: 1409838762942.972
CPU exe8 start: 1409838762942.842
GPU exe end: 1409838763045.802
GPU memcp start: 1409838763045.873
GPU memcp end: 1409838763046.44
GPU comm2 start: 1409838763046.46
GPU comm2 end: 1409838763055.242
GPU comm1 start: 1409838763068.247
GPU comm1 end: 1409838763068.485
GPU exe start: 1409838763068.538
CPU exe3 end: 1409838763098.152
CPU comm3 start: 1409838763098.225
CPU exe6 end: 1409838763101.872
CPU comm6 start: 1409838763101.938
CPU exe4 end: 1409838763108.618
CPU comm4 start: 1409838763108.705
CPU exe1 end: 1409838763112.909
CPU comm1 start: 1409838763112.994
CPU exe9 end: 1409838763115.838
CPU comm9 start: 1409838763115.892
CPU exe2 end: 1409838763125.113
CPU comm2 start: 1409838763125.206
CPU exe5 end: 1409838763126.316
CPU comm5 start: 1409838763126.393
CPU comm3 end: 1409838763129.623
CPU exe8 end: 1409838763131.887
CPU comm8 start: 1409838763132.054
CPU exe7 end: 1409838763133.354
CPU comm7 start: 1409838763133.487
CPU comm6 end: 1409838763141.863
CPU comm4 end: 1409838763150.909
CPU comm9 end: 1409838763159.906
CPU comm1 end: 1409838763168.925
CPU comm2 end: 1409838763178.015
CPU comm5 end: 1409838763187.002
CPU comm7 end: 1409838763196.008
CPU comm8 end: 1409838763205.024
CPU exe0 end: 1409838763212.404
CPU comm0 start: 1409838763212.514
CPU comm0 end: 1409838763227.422
CPU comm0 start: 1409838763227.608
CPU comm1 start: 1409838763227.74
CPU comm0 end: 1409838763227.848
CPU exe0 start: 1409838763228.007
CPU comm1 end: 1409838763228.013
CPU exe1 start: 1409838763228.113
CPU comm2 start: 1409838763227.879
CPU comm3 start: 1409838763228.227
CPU comm2 end: 1409838763228.336
CPU comm4 start: 1409838763228.342
CPU exe2 start: 1409838763228.395
CPU comm5 start: 1409838763228.431
CPU comm3 end: 1409838763228.443
CPU comm5 end: 1409838763228.899
CPU comm4 end: 1409838763228.533
CPU exe4 start: 1409838763229.048
CPU exe5 start: 1409838763228.966
CPU comm6 start: 1409838763228.835
CPU exe3 start: 1409838763228.905
CPU comm7 start: 1409838763229.425
CPU comm6 end: 1409838763229.526
CPU exe6 start: 1409838763229.668
CPU comm7 end: 1409838763229.651
CPU exe7 start: 1409838763229.862
CPU comm8 start: 1409838763229.547
CPU comm9 start: 1409838763230.115
CPU comm8 end: 1409838763230.168
CPU exe8 start: 1409838763230.217
CPU comm9 end: 1409838763230.257
CPU exe9 start: 1409838763230.286
GPU exe end: 1409838763251.485
GPU memcp start: 1409838763252.366
GPU memcp end: 1409838763253.163
GPU comm2 start: 1409838763253.184
GPU comm2 end: 1409838763261.935
GPU comm1 start: 1409838763275.047
GPU comm1 end: 1409838763275.428
GPU exe start: 1409838763275.504
CPU exe9 end: 1409838763461.693
CPU comm9 start: 1409838763461.77
CPU comm9 end: 1409838763479.623
CPU exe1 end: 1409838763494.163
CPU comm1 start: 1409838763494.215
CPU exe2 end: 1409838763497.803
CPU comm2 start: 1409838763497.884
CPU exe5 end: 1409838763498.915
CPU comm5 start: 1409838763498.978
CPU comm1 end: 1409838763512.283
CPU exe8 end: 1409838763512.87
CPU comm8 start: 1409838763512.923
CPU exe4 end: 1409838763520.516
CPU comm4 start: 1409838763520.638
CPU exe3 end: 1409838763521.711
CPU comm3 start: 1409838763521.812
CPU comm2 end: 1409838763522.192
CPU exe7 end: 1409838763529.839
CPU comm7 start: 1409838763529.976
CPU exe6 end: 1409838763530.078
CPU comm6 start: 1409838763530.198
CPU comm5 end: 1409838763531.79
CPU comm8 end: 1409838763541.343
GPU exe end: 1409838763550.423
CPU comm4 end: 1409838763550.412
GPU memcp start: 1409838763551.018
GPU memcp end: 1409838763552.084
GPU comm2 start: 1409838763552.152
CPU comm3 end: 1409838763559.813
CPU comm7 end: 1409838763568.84
CPU comm6 end: 1409838763577.847
GPU comm2 end: 1409838763578.029
GPU comm1 start: 1409838763587.31
GPU comm1 end: 1409838763587.691
GPU exe start: 1409838763587.832
CPU exe0 end: 1409838763630.089
CPU comm0 start: 1409838763630.191
CPU comm0 end: 1409838763644.967
CPU comm0 start: 1409838763645.326
CPU comm1 start: 1409838763645.467
CPU comm0 end: 1409838763645.583
CPU exe0 start: 1409838763645.767
CPU comm1 end: 1409838763645.716
CPU exe1 start: 1409838763645.974
CPU comm2 start: 1409838763645.595
CPU comm3 start: 1409838763646.186
CPU comm2 end: 1409838763646.333
CPU exe2 start: 1409838763646.46
CPU comm4 start: 1409838763646.362
CPU comm3 end: 1409838763646.463
CPU exe3 start: 1409838763646.639
CPU comm4 end: 1409838763646.655
CPU exe4 start: 1409838763646.898
CPU comm5 start: 1409838763646.549
CPU comm6 start: 1409838763647.16
CPU comm7 start: 1409838763647.193
CPU comm5 end: 1409838763647.222
CPU exe5 start: 1409838763647.332
CPU comm8 start: 1409838763647.312
CPU comm9 start: 1409838763647.647
CPU comm8 end: 1409838763647.717
CPU comm7 end: 1409838763647.419
CPU exe7 start: 1409838763647.813
CPU exe8 start: 1409838763647.749
CPU comm9 end: 1409838763647.85
CPU exe9 start: 1409838763648.018
CPU comm6 end: 1409838763647.297
CPU exe6 start: 1409838763648.114
GPU exe end: 1409838763999.374
GPU memcp start: 1409838764000.008
GPU memcp end: 1409838764001.484
GPU comm2 start: 1409838764001.506
GPU comm2 end: 1409838764009.547
GPU comm1 start: 1409838764022.973
GPU comm1 end: 1409838764023.334
GPU exe start: 1409838764023.403
CPU exe4 end: 1409838765704.765
CPU comm4 start: 1409838765704.858
CPU comm4 end: 1409838765725.824
CPU exe8 end: 1409838765727.533
CPU comm8 start: 1409838765727.64
CPU exe5 end: 1409838765736.805
CPU comm5 start: 1409838765736.932
CPU comm8 end: 1409838765745.61
CPU comm5 end: 1409838765755.432
CPU exe9 end: 1409838765758.418
CPU comm9 start: 1409838765758.526
CPU comm9 end: 1409838765773.038
CPU exe2 end: 1409838765776.451
CPU comm2 start: 1409838765776.537
CPU comm2 end: 1409838765790.375
CPU exe7 end: 1409838765838.345
CPU comm7 start: 1409838765838.45
CPU exe1 end: 1409838765849.117
CPU comm1 start: 1409838765849.219
CPU comm7 end: 1409838765854.993
CPU exe6 end: 1409838765858.294
CPU comm6 start: 1409838765858.395
CPU comm1 end: 1409838765864.587
CPU exe3 end: 1409838765871.51
CPU comm3 start: 1409838765871.618
CPU comm6 end: 1409838765873.646
CPU comm3 end: 1409838765886.768
GPU exe end: 1409838765982.369
GPU memcp start: 1409838765982.953
GPU memcp end: 1409838765987.907
GPU comm2 start: 1409838765987.958
GPU comm2 end: 1409838765992.848
GPU comm1 start: 1409838766004.047
GPU comm1 end: 1409838766004.45
GPU exe start: 1409838766004.59
GPU exe end: 1409838766005.835
GPU memcp start: 1409838766005.915
GPU memcp end: 1409838766006.116
GPU comm2 start: 1409838766006.18
GPU comm2 end: 1409838766011.005
CPU exe0 end: 1409838766919.732
CPU comm0 start: 1409838766919.853
CPU comm0 end: 1409838766932.885
