Profile: 10.206269454210997	24.674265095964074	56.017232621088624	66.504658404737711	84.878224115818739	109.81756330467761	140.67703363485634	185.6153317168355	234.73950250074267	295.95925606787205	360.76470395550132	474.06574549153447	558.78607768565416
dataProfile: 100	150	200	250	300	350	400	450	500	550	600	650	700
CGCEavg: 15.514176804572344	31.64221397601068	64.45726719684899	76.14890020340681	97.77346760965884	119.37319422140718	151.81329138576984	202.42599304765463	246.63688261061907	312.7707237843424	384.6715443301946	503.694925038144	572.2015670035034
data: 100	150	200	250	300	350	400	450	500	550	600	650	700
SEQiavg: 7.852057414129376	23.690991196781397	53.85806364938617	102.43250601924956	172.85463805310428	274.72653980366886	405.56159876286983	574.4705496821553	789.2924030311406	1047.049553412944	1360.3401023894548	1726.5890171285719	2161.971054272726
SEQavg: 8.41104295104742	26.232343586161733	55.3335799369961	104.89575900137424	175.60677086003125	279.34828200377524	411.6636684164405	583.2676463760436	795.5854004714638	1058.6189130786806	1367.4993370193988	1736.6199331823736	2165.341287245974
GPUiavg: 44.9412758462131	50.675274431705475	52.81108464114368	65.21827224642038	83.00119396299124	111.15627507679164	137.3779967892915	186.36428103782237	233.64471779204905	295.92988905496895	362.5715909875	471.5048497542739	553.1684163957834
